"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-04-14,"EX",1063987,2.242,911213,2.271,244025,70900,36200,0,351125,33.001,2.583,0,0,0,0,32760,0,8100,40860,3.84,313754,133400,180354,29.489,89.357,2.744,11188,1.052,3.698,7241,3947,58887,5.535,0.748,2.834,223577,90177,133400,21.013,8.475,24.536,9.896,7241,3947,0.681,0.371,48873,10014,4.593,0.941,5.364,1.099,3.347,-2.367,4.577,19.328,22.391,15.21,20.848,26.248,2021-05-06,2021-06-12,2021-07-18,2022-02-25,2022-11-25,2023-08-25,2021-12-24,2022-08-12,2023-03-31
"GA",2021-04-14,"GA",2701819,5.694,2362643,5.887,637765,180300,98800,0,916865,33.935,6.746,0,0,0,0,105300,0,25200,130500,4.83,776617,383725,392892,28.744,84.704,6.791,33073,1.224,4.448,27722,5351,191768,7.098,3.994,9.227,580171,196446,383725,21.473,7.271,24.556,8.315,27722,5351,1.026,0.198,171523,20245,6.348,0.749,7.26,0.857,5.018,1.189,2.8,35.909,19.266,18.476,23.493,8.312,2021-05-06,2021-06-12,2021-07-18,2022-02-25,2022-11-25,2023-08-25,2021-12-24,2022-08-12,2023-03-31
"RI",2021-04-14,"RI",319914,0.674,270788,0.675,69095,21300,10200,0,100595,31.444,0.74,0,0,0,0,18720,0,2400,21120,6.602,86929,36457,50472,27.173,86.415,0.76,2459,0.769,2.911,2212,247,15147,4.735,0.404,0.729,61693,25236,36457,19.284,7.888,22.783,9.319,2212,247,0.691,0.077,14168,979,4.429,0.306,5.232,0.362,3.719,-1.137,0.988,29.669,12.76,9.792,10.904,17.503,2021-05-06,2021-06-12,2021-07-18,2022-02-25,2022-11-25,2023-08-25,2021-12-24,2022-08-12,2023-03-31
"MD",2021-04-14,"MD",6779888,14.288,5695623,14.193,1154715,452500,179300,0,1786515,26.35,13.144,0,0,0,0,157950,0,43200,201150,2.967,1516192,640434,875758,22.363,84.869,13.258,47260,0.697,3.217,44627,2633,276969,4.085,1.008,13.327,1078313,437879,640434,15.905,6.458,18.932,7.688,44627,2633,0.658,0.039,246626,30343,3.638,0.448,4.33,0.533,4.317,6.032,0.605,-27.078,-7.209,-8.007,-8.529,-3.799,2021-05-06,2021-06-12,2021-07-18,2022-02-25,2022-11-25,2023-08-25,2021-12-24,2022-08-12,2023-03-31
"MC",2021-04-14,"MC",1511251,3.185,1237479,3.084,260465,100800,37700,0,398965,26.4,2.935,0,0,0,0,31590,0,8300,39890,2.64,293702,93730,199972,19.434,73.616,2.568,6486,0.429,2.258,5916,570,29439,1.948,19.949,1.417,193716,99986,93730,12.818,6.616,15.654,8.08,5916,570,0.391,0.038,20313,9126,1.344,0.604,1.641,0.737,3.15,27.251,0.573,6.364,-19.372,-7.849,-26.282,-1.445,2021-05-06,2021-06-12,2021-07-18,2022-02-25,2022-11-25,2023-08-25,2021-12-24,2022-08-12,2023-03-31
"NC",2021-04-14,"NC",661197,1.393,552935,1.378,130605,44100,20100,0,194805,29.462,1.433,0,0,0,0,17550,0,4700,22250,3.365,167043,66577,100466,25.264,85.749,1.461,6005,0.908,3.729,4514,1491,29950,4.53,11.558,1.441,116810,50233,66577,17.666,7.597,21.125,9.085,4514,1491,0.683,0.226,23517,6433,3.557,0.973,4.253,1.163,4.02,10.559,3.059,15.369,4.882,2.872,1.599,13.168,2021-05-06,2021-06-12,2021-07-18,2022-02-25,2022-11-25,2023-08-25,2021-12-24,2022-08-12,2023-03-31
"PV",2021-04-14,"PV",2220504,4.68,1898123,4.73,454950,148200,70900,0,674050,30.356,4.959,0,0,0,0,140400,0,18000,158400,7.134,564370,259700,304670,25.416,83.728,4.935,16567,0.746,3.024,7144,9423,118551,5.339,11.587,5.704,412035,152335,259700,18.556,6.86,21.707,8.026,7144,9423,0.322,0.424,82359,36192,3.709,1.63,4.339,1.907,1.764,3.65,6.594,35.136,5.449,5.962,6.717,2.19,2021-05-06,2021-06-12,2021-07-18,2022-02-25,2022-11-25,2023-08-25,2021-12-24,2022-08-12,2023-03-31
"CE",2021-04-14,"CE",84202,0.177,66158,0.165,10170,5800,1600,0,17570,20.866,0.129,0,0,0,0,1170,0,300,1470,1.746,16764,9352,7412,19.909,95.413,0.147,553,0.657,3.411,492,61,2406,2.857,0.334,0.116,13058,3706,9352,15.508,4.401,19.738,5.602,492,61,0.584,0.072,2339,67,2.778,0.08,3.535,0.101,3.915,-2.052,1.674,570,-16.949,-27.119,-10.812,-34.441,2021-05-06,2021-06-12,2021-07-18,2022-02-25,2022-11-25,2023-08-25,2021-12-24,2022-08-12,2023-03-31
"ML",2021-04-14,"ML",87076,0.184,66178,0.165,10170,5800,1200,0,17170,19.718,0.126,0,0,0,0,1170,0,0,1170,1.344,14706,6992,7714,16.889,85.649,0.129,500,0.574,3.52,357,143,3124,3.588,19.146,0.15,10849,3857,6992,12.459,4.429,16.394,5.828,357,143,0.41,0.164,1757,1367,2.018,1.57,2.655,2.066,3.403,25.59,3.85,11.774,-29.891,-31.522,-28.347,-34.024,2021-05-06,2021-06-12,2021-07-18,2022-02-25,2022-11-25,2023-08-25,2021-12-24,2022-08-12,2023-03-31
"FFAA",2021-04-14,"FFAA",NA,NA,NA,NA,19500,66100,0,0,85600,NA,0.63,0,0,0,0,0,0,0,0,NA,69125,58461,10664,NA,80.754,0.604,299,NA,0.434,285,14,11064,NA,-23.038,0.532,63793,5332,58461,NA,NA,NA,NA,285,14,NA,NA,10764,300,NA,NA,NA,NA,0.449,-23.578,0.263,3.093,NA,NA,NA,NA,2021-05-06,2021-06-12,2021-07-18,2022-02-25,2022-11-25,2023-08-25,2021-12-24,2022-08-12,2023-03-31
"ES",2021-04-14,"ES",47450795,100,40129822,100,8954205,3265100,1372500,0,13591805,28.644,100,0,0,0,0,1320930,32900,328500,1682330,3.545,11436073,5065701,6370372,24.101,84.139,100,362416,0.764,3.273,313321,49095,2078226,4.38,1.246,100,8250887,3185186,5065701,17.388,6.713,20.56,7.937,313321,49095,0.66,0.103,1834871,243355,3.867,0.513,4.572,0.606,3.947,0.88,1.565,4.087,0,0,0,0,2021-05-06,2021-06-12,2021-07-18,2022-02-25,2022-11-25,2023-08-25,2021-12-24,2022-08-12,2023-03-31
