"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-03-31,"EX",1063987,2.242,911213,2.271,178505,47900,28100,0,254505,23.92,2.626,17550,2500,10300,30350,17550,2500,10300,30350,2.852,219487,70229,149258,20.629,86.241,2.732,9945,0.935,4.746,8919,1026,44753,4.206,17.576,3.163,144858,74629,70229,13.615,7.014,15.897,8.19,8919,1026,0.838,0.096,37702,7051,3.543,0.663,4.138,0.774,6.561,25.46,1.394,-11.995,21.855,17.128,21.573,22.302,2021-06-03,2021-08-10,2021-10-18,2021-09-28,2022-02-24,2022-07-24,2021-08-24,2021-12-28,2022-05-04
"GA",2021-03-31,"GA",2701819,5.694,2362643,5.887,427165,121900,73600,0,622665,23.046,6.426,57330,6400,32200,95930,57330,6400,32200,95930,3.551,478450,169394,309056,17.708,76.839,5.954,16440,0.608,3.558,9714,6726,73150,2.707,4.685,5.169,323922,154528,169394,11.989,5.719,13.71,6.54,9714,6726,0.36,0.249,48960,24190,1.812,0.895,2.072,1.024,3.092,7.324,4.551,-0.276,4.566,12.856,7.054,-0.279,2021-06-03,2021-08-10,2021-10-18,2021-09-28,2022-02-24,2022-07-24,2021-08-24,2021-12-28,2022-05-04
"RI",2021-03-31,"RI",319914,0.674,270788,0.675,50375,14400,7800,0,72575,22.686,0.749,4680,800,3000,8480,4680,800,3000,8480,2.651,63416,21484,41932,19.823,87.38,0.789,1683,0.526,2.726,1245,438,11539,3.607,7.031,0.815,42450,20966,21484,13.269,6.554,15.676,7.743,1245,438,0.389,0.137,8923,2616,2.789,0.818,3.295,0.966,3.021,14.368,2.134,-12.185,17.062,11.128,18.484,14.281,2021-06-03,2021-08-10,2021-10-18,2021-09-28,2022-02-24,2022-07-24,2021-08-24,2021-12-28,2022-05-04
"MD",2021-03-31,"MD",6779888,14.288,5695623,14.193,838815,305800,136100,0,1280715,18.89,13.217,85410,16000,50900,152310,85410,16000,50900,152310,2.246,1058277,338487,719790,15.609,82.632,13.171,32203,0.475,3.138,15180,17023,169501,2.5,2.699,11.978,698382,359895,338487,10.301,5.308,12.262,6.319,15180,17023,0.224,0.251,78381,91120,1.156,1.344,1.376,1.6,2.222,9.783,4.965,-2.702,-7.818,-7.496,-8.019,-7.446,2021-06-03,2021-08-10,2021-10-18,2021-09-28,2022-02-24,2022-07-24,2021-08-24,2021-12-28,2022-05-04
"MC",2021-03-31,"MC",1511251,3.185,1237479,3.084,197285,68100,29400,0,294785,19.506,3.042,17550,3600,9600,30750,17550,3600,9600,30750,2.035,237224,65914,171310,15.697,80.474,2.952,9694,0.641,4.261,7726,1968,32545,2.154,16.39,2.3,151569,85655,65914,10.029,5.668,12.248,6.922,7726,1968,0.511,0.13,16100,16445,1.065,1.088,1.301,1.329,5.371,54.57,2.352,-6.275,-7.316,-4.49,-10.447,-1.168,2021-06-03,2021-08-10,2021-10-18,2021-09-28,2022-02-24,2022-07-24,2021-08-24,2021-12-28,2022-05-04
"NC",2021-03-31,"NC",661197,1.393,552935,1.378,95505,29800,15400,0,140705,21.28,1.452,9360,1600,5700,16660,9360,1600,5700,16660,2.52,117849,43231,74618,17.824,83.756,1.467,3047,0.461,2.654,2080,967,15442,2.335,4.649,1.091,80540,37309,43231,12.181,5.643,14.566,6.747,2080,967,0.315,0.146,10157,5285,1.536,0.799,1.837,0.956,2.651,6.535,2.661,1.206,5.312,4.235,8.769,-1.604,2021-06-03,2021-08-10,2021-10-18,2021-09-28,2022-02-24,2022-07-24,2021-08-24,2021-12-28,2022-05-04
"PV",2021-03-31,"PV",2220504,4.68,1898123,4.73,314550,100200,52900,0,467650,21.061,4.826,38610,5300,22100,66010,38610,5300,22100,66010,2.973,370971,159903,211068,16.707,79.327,4.617,9589,0.432,2.653,5354,4235,81246,3.659,-3.194,5.741,265437,105534,159903,11.954,4.753,13.984,5.56,5354,4235,0.241,0.191,54115,27131,2.437,1.222,2.851,1.429,2.059,-6.925,4.181,5.216,-1.346,3.12,6.742,-17.123,2021-06-03,2021-08-10,2021-10-18,2021-09-28,2022-02-24,2022-07-24,2021-08-24,2021-12-28,2022-05-04
"CE",2021-03-31,"CE",84202,0.177,66158,0.165,7830,3900,1300,0,13030,15.475,0.134,1170,200,400,1770,1170,200,400,1770,2.102,11226,4024,7202,13.332,86.155,0.14,84,0.1,0.754,83,1,1769,2.101,3.45,0.125,7625,3601,4024,9.056,4.277,11.525,5.443,83,1,0.099,0.001,734,1035,0.872,1.229,1.109,1.564,1.101,12.577,0.028,-2.174,-20.904,-24.294,-19.136,-25.423,2021-06-03,2021-08-10,2021-10-18,2021-09-28,2022-02-24,2022-07-24,2021-08-24,2021-12-28,2022-05-04
"ML",2021-03-31,"ML",87076,0.184,66178,0.165,7830,3900,1200,0,12930,14.849,0.133,1170,200,400,1770,1170,200,400,1770,2.033,10413,5567,4846,11.959,80.534,0.13,116,0.133,1.127,112,4,1339,1.538,-1.544,0.095,7990,2423,5567,9.176,2.783,12.073,3.661,112,4,0.129,0.005,1303,36,1.496,0.041,1.969,0.054,1.422,-1.883,0.165,12.5,-29.348,-27.717,-18.064,-51.473,2021-06-03,2021-08-10,2021-10-18,2021-09-28,2022-02-24,2022-07-24,2021-08-24,2021-12-28,2022-05-04
"FFAA",2021-03-31,"FFAA",NA,NA,NA,NA,19500,36100,0,0,55600,NA,0.574,0,3000,0,3000,0,3000,0,3000,NA,37606,27624,9982,NA,67.637,0.468,9541,NA,33.996,9398,143,21829,NA,-22.22,1.543,32615,4991,27624,NA,NA,NA,NA,9398,143,NA,NA,21496,333,NA,NA,NA,NA,40.479,-7.413,2.95,-93.131,NA,NA,NA,NA,2021-06-03,2021-08-10,2021-10-18,2021-09-28,2022-02-24,2022-07-24,2021-08-24,2021-12-28,2022-05-04
"ES",2021-03-31,"ES",47450795,100,40129822,100,6470295,2175700,1044000,0,9689995,20.421,100,672750,115200,393600,1181550,672750,115200,393600,1181550,2.49,8035160,2592992,5442168,16.934,82.922,100,298549,0.629,3.859,221541,77008,1415067,2.982,6.603,100,5314076,2721084,2592992,11.199,5.735,13.242,6.781,221541,77008,0.467,0.162,970216,444851,2.045,0.937,2.418,1.109,4.35,15.511,2.912,-8.744,0,0,0,0,2021-06-03,2021-08-10,2021-10-18,2021-09-28,2022-02-24,2022-07-24,2021-08-24,2021-12-28,2022-05-04
