"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-01-10,"EX",1063987,2.242,911213,2.271,21725,0,0,0,21725,2.042,2.92,0,0,0,0,21725,0,0,21725,2.042,7778,7778,0,0.731,35.802,2.14,1526,0.143,24.408,1526,0,7778,0.731,24.408,2.14,7778,0,7778,0.731,0,0.854,0,1526,0,0.143,0,7778,0,0.731,0,0.854,0,24.408,24.408,NA,NA,-4.55,30.241,-4.569,NA,2021-10-04,2022-04-04,2022-10-04,NA,NA,NA,NA,NA,NA
"GA",2021-01-10,"GA",2701819,5.694,2362643,5.887,37555,0,0,0,37555,1.39,5.048,0,0,0,0,37555,0,0,37555,1.39,28529,28529,0,1.056,75.966,7.851,1890,0.07,7.095,1890,0,28529,1.056,7.095,7.851,28529,0,28529,1.056,0,1.208,0,1890,0,0.07,0,28529,0,1.056,0,1.208,0,7.095,7.095,NA,NA,37.882,-11.345,37.859,NA,2021-10-04,2022-04-04,2022-10-04,NA,NA,NA,NA,NA,NA
"RI",2021-01-10,"RI",319914,0.674,270788,0.675,5915,0,0,0,5915,1.849,0.795,0,0,0,0,5915,0,0,5915,1.849,2863,2863,0,0.895,48.402,0.788,595,0.186,26.235,595,0,2863,0.895,26.235,0.788,2863,0,2863,0.895,0,1.057,0,595,0,0.186,0,2863,0,0.895,0,1.057,0,26.235,26.235,NA,NA,16.914,17.953,16.841,NA,2021-10-04,2022-04-04,2022-10-04,NA,NA,NA,NA,NA,NA
"MD",2021-01-10,"MD",6779888,14.288,5695623,14.193,98790,0,0,0,98790,1.457,13.28,0,0,0,0,98790,0,0,98790,1.457,21315,21315,0,0.314,21.576,5.866,3581,0.053,20.193,3581,0,21315,0.314,20.193,5.866,21315,0,21315,0.314,0,0.374,0,3581,0,0.053,0,21315,0,0.314,0,0.374,0,20.193,20.193,NA,NA,-58.945,-7.055,-59.008,NA,2021-10-04,2022-04-04,2022-10-04,NA,NA,NA,NA,NA,NA
"MC",2021-01-10,"MC",1511251,3.185,1237479,3.084,25685,0,0,0,25685,1.7,3.453,0,0,0,0,25685,0,0,25685,1.7,9893,9893,0,0.655,38.517,2.722,467,0.031,4.954,467,0,9893,0.655,4.954,2.722,9893,0,9893,0.655,0,0.799,0,467,0,0.031,0,9893,0,0.655,0,0.799,0,4.954,4.954,NA,NA,-14.537,8.414,-14.491,NA,2021-10-04,2022-04-04,2022-10-04,NA,NA,NA,NA,NA,NA
"NC",2021-01-10,"NC",661197,1.393,552935,1.378,11850,0,0,0,11850,1.792,1.593,0,0,0,0,11850,0,0,11850,1.792,4880,4880,0,0.738,41.181,1.343,589,0.089,13.726,589,0,4880,0.738,13.726,1.343,4880,0,4880,0.738,0,0.883,0,589,0,0.089,0,4880,0,0.738,0,0.883,0,13.726,13.726,NA,NA,-3.589,14.358,-3.655,NA,2021-10-04,2022-04-04,2022-10-04,NA,NA,NA,NA,NA,NA
"PV",2021-01-10,"PV",2220504,4.68,1898123,4.73,31605,0,0,0,31605,1.423,4.248,0,0,0,0,31605,0,0,31605,1.423,12006,12006,0,0.541,37.988,3.304,1098,0.049,10.066,1098,0,12006,0.541,10.066,3.304,12006,0,12006,0.541,0,0.633,0,1098,0,0.049,0,12006,0,0.541,0,0.633,0,10.066,10.066,NA,NA,-29.402,-9.231,-29.373,NA,2021-10-04,2022-04-04,2022-10-04,NA,NA,NA,NA,NA,NA
"CE",2021-01-10,"CE",84202,0.177,66158,0.165,1005,0,0,0,1005,1.194,0.135,0,0,0,0,1005,0,0,1005,1.194,678,678,0,0.805,67.463,0.187,21,0.025,3.196,21,0,678,0.805,3.196,0.187,678,0,678,0.805,0,1.025,0,21,0,0.025,0,678,0,0.805,0,1.025,0,3.196,3.196,NA,NA,5.65,-23.729,5.091,NA,2021-10-04,2022-04-04,2022-10-04,NA,NA,NA,NA,NA,NA
"ML",2021-01-10,"ML",87076,0.184,66178,0.165,1005,0,0,0,1005,1.154,0.135,0,0,0,0,1005,0,0,1005,1.154,779,779,0,0.895,77.512,0.214,53,0.061,7.3,53,0,779,0.895,7.3,0.214,779,0,779,0.895,0,1.177,0,53,0,0.061,0,779,0,0.895,0,1.177,0,7.3,7.3,NA,NA,16.304,-26.63,16.841,NA,2021-10-04,2022-04-04,2022-10-04,NA,NA,NA,NA,NA,NA
"FFAA",2021-01-10,"FFAA",NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-10-04,2022-04-04,2022-10-04,NA,NA,NA,NA,NA,NA
"ES",2021-01-10,"ES",47450795,100,40129822,100,743925,0,0,0,743925,1.568,100,0,0,0,0,743925,0,0,743925,1.568,363386,363386,0,0.766,48.847,100,42705,0.09,13.317,42705,0,363386,0.766,13.317,100,363386,0,363386,0.766,0,0.906,0,42705,0,0.09,0,363386,0,0.766,0,0.906,0,13.317,13.317,NA,NA,0,0,0,NA,2021-10-04,2022-04-04,2022-10-04,NA,NA,NA,NA,NA,NA
