"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-03-22,"EX",1063987,2.242,911213,2.271,143405,43200,17800,0,204405,19.211,2.66,0,0,0,0,14040,5100,6900,26040,2.447,170024,40522,129502,15.98,83.18,2.689,3320,0.312,1.992,1499,1821,21410,2.012,10.083,3.162,105273,64751,40522,9.894,6.086,11.553,7.106,1500,1821,0.141,0.171,9478,11932,0.891,1.121,1.04,1.309,1.445,10.094,2.894,10.084,19.938,18.644,11.482,36.795,2021-12-16,2022-08-29,2023-05-11,2021-10-11,2022-03-19,2022-08-26,2021-09-04,2022-01-17,2022-05-31
"GA",2021-03-22,"GA",2701819,5.694,2362643,5.887,313675,109800,41400,0,464875,17.206,6.05,0,0,0,0,45630,12900,21500,80030,2.962,385402,145430,239972,14.265,82.904,6.096,3832,0.142,1.004,898,2934,47068,1.742,-10.035,6.952,265416,119986,145430,9.824,4.441,11.234,5.078,898,2934,0.033,0.109,16222,30846,0.6,1.142,0.687,1.306,0.339,-25.9,2.507,1.38,7.06,6.252,10.693,-0.18,2021-12-16,2022-08-29,2023-05-11,2021-10-11,2022-03-19,2022-08-26,2021-09-04,2022-01-17,2022-05-31
"RI",2021-03-22,"RI",319914,0.674,270788,0.675,41015,12900,4800,0,58715,18.353,0.764,0,0,0,0,4680,1500,2100,8280,2.588,50050,16502,33548,15.645,85.242,0.792,396,0.124,0.798,-22,418,4647,1.453,-13.576,0.686,33276,16774,16502,10.402,5.243,12.289,6.195,-21,418,-0.007,0.131,1055,3592,0.33,1.123,0.39,1.326,-0.063,-47.798,2.556,7.064,17.507,13.353,17.206,17.847,2021-12-16,2022-08-29,2023-05-11,2021-10-11,2022-03-19,2022-08-26,2021-09-04,2022-01-17,2022-05-31
"MD",2021-03-22,"MD",6779888,14.288,5695623,14.193,667995,275500,85200,0,1028695,15.173,13.387,0,0,0,0,69030,32400,33900,135330,1.996,848206,383428,464778,12.511,82.455,13.417,8401,0.124,1,2867,5534,68900,1.016,-4.833,10.177,615817,232389,383428,9.083,3.428,10.812,4.08,2867,5534,0.042,0.082,31966,36934,0.471,0.545,0.561,0.648,0.468,-18.771,2.439,11.765,-6.096,-6.306,2.344,-22.949,2021-12-16,2022-08-29,2023-05-11,2021-10-11,2022-03-19,2022-08-26,2021-09-04,2022-01-17,2022-05-31
"MC",2021-03-22,"MC",1511251,3.185,1237479,3.084,162185,61300,19800,0,243285,16.098,3.166,0,0,0,0,14040,7200,6400,27640,1.829,198036,68682,129354,13.104,81.401,3.133,3258,0.216,1.673,1738,1520,20902,1.383,-4.991,3.087,133359,64677,68682,8.824,4.28,10.777,5.227,1738,1520,0.115,0.101,13828,7074,0.915,0.468,1.117,0.572,1.32,-10.579,2.407,8.231,-1.633,-0.597,-0.575,-3.799,2021-12-16,2022-08-29,2023-05-11,2021-10-11,2022-03-19,2022-08-26,2021-09-04,2022-01-17,2022-05-31
"NC",2021-03-22,"NC",661197,1.393,552935,1.378,76785,26800,9700,0,113285,17.133,1.474,0,0,0,0,7020,3200,3800,14020,2.12,99308,37652,61656,15.019,87.662,1.571,2097,0.317,2.157,1720,377,14327,2.167,-7.01,2.116,68480,30828,37652,10.357,4.662,12.385,5.575,1720,377,0.26,0.057,11029,3298,1.668,0.499,1.995,0.596,2.576,-4.816,1.238,-13.688,12.778,5.815,16.699,4.788,2021-12-16,2022-08-29,2023-05-11,2021-10-11,2022-03-19,2022-08-26,2021-09-04,2022-01-17,2022-05-31
"PV",2021-03-22,"PV",2220504,4.68,1898123,4.73,238500,90200,30800,0,359500,16.19,4.678,0,0,0,0,30420,10600,14800,55820,2.514,262965,117743,145222,11.843,73.147,4.16,2054,0.093,0.787,1357,697,28510,1.284,-24.407,4.211,190354,72611,117743,8.573,3.27,10.029,3.825,1357,697,0.061,0.031,20401,8109,0.919,0.365,1.075,0.427,0.718,-27.383,0.969,-15.716,-11.111,-0.043,-3.403,-26.5,2021-12-16,2022-08-29,2023-05-11,2021-10-11,2022-03-19,2022-08-26,2021-09-04,2022-01-17,2022-05-31
"CE",2021-03-22,"CE",84202,0.177,66158,0.165,5490,3500,900,0,9890,11.746,0.129,0,0,0,0,0,400,300,700,0.831,9432,4348,5084,11.202,95.369,0.149,2,0.002,0.021,2,0,154,0.183,-37.143,0.023,6890,2542,4348,8.183,3.019,10.414,3.842,2,0,0.002,0,145,9,0.172,0.011,0.219,0.014,0.029,-38.559,0,0,-15.819,-27.119,-7.797,-32.142,2021-12-16,2022-08-29,2023-05-11,2021-10-11,2022-03-19,2022-08-26,2021-09-04,2022-01-17,2022-05-31
"ML",2021-03-22,"ML",87076,0.184,66178,0.165,4320,3500,800,0,8620,9.899,0.112,0,0,0,0,0,400,200,600,0.689,8773,4005,4768,10.075,101.775,0.139,215,0.247,2.512,214,1,1399,1.607,12.01,0.207,6389,2384,4005,7.337,2.738,9.654,3.602,213,1,0.245,0.001,1298,101,1.491,0.116,1.961,0.153,3.449,19.411,0.042,-38.415,-24.457,-39.13,-17.33,-38.458,2021-12-16,2022-08-29,2023-05-11,2021-10-11,2022-03-19,2022-08-26,2021-09-04,2022-01-17,2022-05-31
"FFAA",2021-03-22,"FFAA",NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-16,2022-08-29,2023-05-11,2021-10-11,2022-03-19,2022-08-26,2021-09-04,2022-01-17,2022-05-31
"ES",2021-03-22,"ES",47450795,100,40129822,100,5106465,1927400,650400,0,7684265,16.194,100,0,0,0,0,539370,226900,262800,1029070,2.169,6321908,2100172,4221736,13.323,82.271,100,82136,0.173,1.316,26122,56014,677013,1.427,-2.202,100,4211040,2110868,2100172,8.875,4.449,10.494,5.26,26122,56014,0.055,0.118,259819,417194,0.548,0.879,0.647,1.04,0.624,-11.705,2.726,4.825,0,0,0,0,2021-12-16,2022-08-29,2023-05-11,2021-10-11,2022-03-19,2022-08-26,2021-09-04,2022-01-17,2022-05-31
