"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-04-28,"EX",1063987,2.242,911213,2.271,322415,84000,40800,3300,450515,42.342,2.58,0,0,0,0,45630,10000,4600,63530,5.971,412129,166045,246084,38.734,91.48,2.68,11615,1.092,2.9,5039,6576,48583,4.566,3.414,2.584,289608,123042,166566,27.219,11.564,31.783,13.503,5560,6576,0.523,0.618,32200,16904,3.026,1.589,3.534,1.855,1.957,2.584,5.646,8.428,19.536,15.076,14.693,31.693,2021-05-13,2021-06-30,2021-08-17,2021-09-01,2021-12-30,2022-04-29,2021-08-05,2021-11-14,2022-02-23
"GA",2021-04-28,"GA",2701819,5.694,2362643,5.887,886975,213900,113300,8350,1222525,45.248,7,0,0,0,0,143910,25600,14500,192360,7.12,1037612,492178,545434,38.404,84.875,6.747,35552,1.316,3.548,25347,10205,123345,4.565,-0.845,6.561,768589,272717,495872,28.447,10.094,32.531,11.543,25797,10205,0.955,0.378,86685,40354,3.208,1.494,3.669,1.708,3.473,-3.768,3.887,7.436,18.493,22.936,19.868,14.953,2021-05-13,2021-06-30,2021-08-17,2021-09-01,2021-12-30,2022-04-29,2021-08-05,2021-11-14,2022-02-23
"RI",2021-04-28,"RI",319914,0.674,270788,0.675,92495,25100,11600,1000,130195,40.697,0.745,0,0,0,0,14040,2900,1400,19340,6.045,116708,59026,57682,36.481,89.641,0.759,3208,1.003,2.826,2089,1119,15050,4.704,-3.482,0.801,87920,28841,59079,27.482,9.015,32.468,10.651,2089,1119,0.653,0.35,13452,1651,4.205,0.516,4.968,0.61,2.434,-7.151,4.037,42.573,12.611,10.534,15.801,2.665,2021-05-13,2021-06-30,2021-08-17,2021-09-01,2021-12-30,2022-04-29,2021-08-05,2021-11-14,2022-02-23
"MD",2021-04-28,"MD",6779888,14.288,5695623,14.193,1539645,536700,204000,20900,2301245,33.942,13.176,0,0,0,0,226980,64200,24700,336780,4.967,1999768,1021410,978358,29.496,86.899,13.004,46897,0.692,2.401,34214,12683,237929,3.509,1.691,12.655,1510730,489179,1021551,22.283,7.215,26.524,8.589,34334,12683,0.506,0.187,211990,26080,3.127,0.385,3.722,0.458,2.326,-1.276,2.662,35.382,-8.987,-7.783,-6.106,-17.834,2021-05-13,2021-06-30,2021-08-17,2021-09-01,2021-12-30,2022-04-29,2021-08-05,2021-11-14,2022-02-23
"MC",2021-04-28,"MC",1511251,3.185,1237479,3.084,335345,119500,42500,4650,501995,33.217,2.874,0,0,0,0,43290,14300,4800,67040,4.436,419948,188046,231902,27.788,83.656,2.731,8904,0.589,2.166,7423,1481,59779,3.956,-8.565,3.18,303997,115951,188046,20.116,7.673,24.566,9.37,7423,1481,0.491,0.098,51057,8722,3.378,0.577,4.126,0.705,2.503,-7.349,1.294,-15.09,-14.254,-9.765,-15.237,-12.618,2021-05-13,2021-06-30,2021-08-17,2021-09-01,2021-12-30,2022-04-29,2021-08-05,2021-11-14,2022-02-23
"NC",2021-04-28,"NC",661197,1.393,552935,1.378,173895,52300,22800,2050,251045,37.968,1.437,0,0,0,0,25740,6300,2700,36790,5.564,226649,94669,131980,34.279,90.282,1.474,4297,0.65,1.933,3074,1223,29261,4.425,1.344,1.556,162480,65990,96490,24.574,9.98,29.385,11.934,3074,1223,0.465,0.185,22938,8144,3.469,1.232,4.148,1.473,1.928,5.418,1.888,-8.853,5.815,3.159,3.548,13.654,2021-05-13,2021-06-30,2021-08-17,2021-09-01,2021-12-30,2022-04-29,2021-08-05,2021-11-14,2022-02-23
"PV",2021-04-28,"PV",2220504,4.68,1898123,4.73,623430,175700,81200,6850,887180,39.954,5.08,0,0,0,0,98280,21000,10300,136430,6.144,717025,338361,378664,32.291,80.821,4.663,0,0,0,0,0,66728,3.005,-20.23,3.549,533847,189332,344515,24.042,8.527,28.125,9.975,0,0,0,0,61774,11108,2.782,0.5,3.254,0.585,0,-17.085,0,-27.403,-0.363,8.547,1.306,-2.893,2021-05-13,2021-06-30,2021-08-17,2021-09-01,2021-12-30,2022-04-29,2021-08-05,2021-11-14,2022-02-23
"CE",2021-04-28,"CE",84202,0.177,66158,0.165,12510,7000,1600,250,21360,25.368,0.122,0,0,0,0,1170,900,0,2320,2.755,20374,9266,11108,24.197,95.384,0.132,444,0.527,2.228,0,444,2427,2.882,17.417,0.129,14944,5554,9390,17.748,6.596,22.588,8.395,45,444,0.053,0.527,873,1678,1.037,1.993,1.32,2.536,0.302,5.435,8.689,27.314,-25.424,-31.073,-25.215,-24.883,2021-05-13,2021-06-30,2021-08-17,2021-09-01,2021-12-30,2022-04-29,2021-08-05,2021-11-14,2022-02-23
"ML",2021-04-28,"ML",87076,0.184,66178,0.165,12510,7000,1500,250,21260,24.415,0.122,0,0,0,0,1170,900,0,2320,2.664,19766,8598,11168,22.7,92.973,0.129,132,0.152,0.672,128,4,2712,3.115,-10.643,0.144,14434,5584,8850,16.576,6.413,21.811,8.438,129,4,0.148,0.005,1761,1203,2.022,1.382,2.661,1.818,0.902,-15.133,0.072,-0.661,-29.891,-33.696,-30.153,-26.967,2021-05-13,2021-06-30,2021-08-17,2021-09-01,2021-12-30,2022-04-29,2021-08-05,2021-11-14,2022-02-23
"FFAA",2021-04-28,"FFAA",NA,NA,NA,NA,19500,66100,0,0,85600,NA,0.49,-5850,0,0,-5850,0,0,0,0,NA,70835,59129,11706,NA,82.751,0.461,0,NA,0,0,0,580,NA,-11.45,0.031,64982,5853,59129,NA,NA,NA,NA,0,0,NA,NA,362,218,NA,NA,NA,NA,0,-6.941,0,-18.045,NA,NA,NA,NA,2021-05-13,2021-06-30,2021-08-17,2021-09-01,2021-12-30,2022-04-29,2021-08-05,2021-11-14,2022-02-23
"ES",2021-04-28,"ES",47450795,100,40129822,100,11949405,3815500,1553900,146400,17465205,36.807,100,-5850,0,0,-5850,1777230,444100,181100,2548830,5.372,15377862,7044346,8333516,32.408,88.049,100,383195,0.808,2.556,237382,145813,1880053,3.962,-3.766,100,11261171,4166758,7094413,23.732,8.781,28.062,10.383,247260,145813,0.521,0.307,1374968,555152,2.898,1.17,3.426,1.383,2.245,-3.511,3.626,-2.404,0,0,0,0,2021-05-13,2021-06-30,2021-08-17,2021-09-01,2021-12-30,2022-04-29,2021-08-05,2021-11-14,2022-02-23
