"","NOMBRES","ISO","poblacion","poblacion_mayor_16a","poblacion_mayor_18a","porc_pobl_total","porc_pobl_total_mayor_16a","porc_pobl_total_mayor_18a","DOSIS_ENTREGADAS_PFIZER","DOSIS_ENTREGADAS_ASTRA_ZENECA","DOSIS_ENTREGADAS_MODERNA","DOSIS_ENTREGADAS","PORC_ENTREGADAS_SOBRE_TOTAL","DOSIS_ADMIN","PORC_ADMIN_SOBRE_CCAA","PAUTA_COMPLETA","PORC_ADMIN_SOBRE_TOTAL","DESV_DOSIS_ENTREGADAS","PORC_PAUTA_COMPLETA","PORC_PAUTA_COMPLETA_16a","PORC_PAUTA_COMPLETA_18a","DESV_PORC_PAUTA_COMPLETA","DESV_PORC_PAUTA_COMPLETA_16a","DESV_PORC_PAUTA_COMPLETA_18a","DOSIS_ADMIN_100HAB","DESV_DOSIS_ADMIN","DOSIS_DIARIAS_ENTREGADAS","DOSIS_DIARIAS_ENTREGADAS_PFIZER","DOSIS_DIARIAS_ENTREGADAS_MODERNA","DOSIS_DIARIAS_ENTREGADAS_ASTRA_ZENECA","PAUTA_COMPLETA_DIARIA","DOSIS_ADMIN_DIARIAS","PORC_PAUTA_COMPLETA_DIARIA","DOSIS_ADMIN_100HAB_DIARIAS","DOSIS_7D_ENTREGADAS","DOSIS_7D_ENTREGADAS_PFIZER","DOSIS_7D_ENTREGADAS_MODERNA","DOSIS_7D_ENTREGADAS_ASTRA_ZENECA","PAUTA_COMPLETA_7D","DOSIS_ADMIN_7D","PORC_PAUTA_COMPLETA_7D","DOSIS_ADMIN_100HAB_7D","DESV_DOSIS_ADMIN_7D","DESV_PORC_PAUTA_COMPLETA_7D"
"11","EXTREMADURA","EX",1063987,911213,890260,2.242,2.271,2.272,32450,0,0,32450,2.94,14293,44,0,2.457,31.138,0,0,0,NA,NA,NA,1.343,9.592,10725,10725,0,0,0,2947,0,0.004,10725,10725,0,0,0,12487,0,0.026,-97.2103004291845,NA
"12","GALICIA","GA",2701819,2362643,2318629,5.694,5.887,5.918,56080,0,0,56080,5.081,37745,67.3,0,6.489,-10.764,0,0,0,NA,NA,NA,1.397,13.971,18525,18525,0,0,0,4399,0,0.025,18525,18525,0,0,0,25733,0,0.054,-94.206008583691,NA
"13","LA RIOJA","RI",319914,270788,264502,0.674,0.675,0.675,8840,0,0,8840,0.801,4651,52.6,0,0.8,18.834,0,0,0,NA,NA,NA,1.454,18.605,2925,2925,0,0,0,825,0,0.001,2925,2925,0,0,0,4066,0,0.009,-99.0343347639485,NA
"14","C. MADRID","MD",6779888,5695623,5559762,14.288,14.193,14.19,147540,0,0,147540,13.368,49228,33.4,0,8.464,-6.441,0,0,0,NA,NA,NA,0.726,-40.765,48750,48750,0,0,0,13279,0,0.011,48750,48750,0,0,0,43893,0,0.093,-90.0214592274678,NA
"15","REGIÓN DE MURCIA","MC",1511251,1237479,1202767,3.185,3.084,3.07,38360,0,0,38360,3.476,19905,51.9,0,3.422,9.123,0,0,0,NA,NA,NA,1.317,7.452,12675,12675,0,0,0,3714,0,0.01,12675,12675,0,0,0,14956,0,0.032,-96.5665236051502,NA
"16","NAVARRA","NC",661197,552935,539029,1.393,1.378,1.376,17700,0,0,17700,1.604,7420,41.9,0,1.276,15.125,0,0,0,NA,NA,NA,1.122,-8.449,5850,5850,0,0,0,863,0,0.006,5850,5850,0,0,0,4769,0,0.01,-98.9270386266094,NA
"17","EUSKADI","PV",2220504,1898123,1856299,4.68,4.73,4.738,47205,0,0,47205,4.277,17771,37.6,0,3.055,-8.612,0,0,0,NA,NA,NA,0.8,-34.709,15600,15600,0,0,0,2378,0,0.012,15600,15600,0,0,0,12218,0,0.026,-97.2103004291845,NA
"18","CEUTA","CE",84202,66158,63983,0.177,0.165,0.163,1005,0,0,1005,0.091,820,81.6,0,0.141,-48.555,0,0,0,NA,NA,NA,0.974,-20.552,0,0,0,0,0,62,0,0.001,0,0,0,0,0,303,0,0.001,-99.892703862661,NA
"19","MELILLA","ML",87076,66178,63854,0.184,0.165,0.163,1005,0,0,1005,0.091,1005,100,0,0.173,-50.512,0,0,0,NA,NA,NA,1.154,-5.842,0,0,0,0,0,0,0,0.001,0,0,0,0,0,664,0,0.001,-99.892703862661,NA
"20","FUERZAS ARMADAS","FFAA",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,NA
"21","ESPAÑA","ES",47450795,40129822,39180773,100,0.846,0.826,1103700,0,0,1103700,100,581638,0.527,0,100,0,0,0,0,NA,NA,NA,1.226,0,359775,359775,0,0,0,93597,0,0.294,359775,359775,0,0,0,442299,0,0.932,0,NA
