"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-04-29,"EX",1063987,2.242,911213,2.271,322415,84000,40800,3300,450515,42.342,2.58,0,0,0,0,45630,2300,4600,52530,4.937,427507,166307,261200,40.18,94.893,2.696,15378,1.445,3.731,7820,7558,50339,4.731,3.614,2.582,297856,130600,167256,27.994,12.275,32.688,14.333,8248,7558,0.775,0.71,33126,18162,3.113,1.707,3.635,1.993,2.848,2.876,6.143,7.442,20.25,15.076,15.306,31.961,2021-05-12,2021-06-30,2021-08-17,2021-08-13,2021-11-24,2022-03-07,2021-07-20,2021-10-15,2022-01-10
"GA",2021-04-29,"GA",2701819,5.694,2362643,5.887,886975,213900,113300,8350,1222525,45.248,7,0,0,0,0,143910,5900,14500,164310,6.081,1063214,503180,560034,39.352,86.969,6.704,25602,0.948,2.467,18302,7300,115601,4.279,-6.278,5.929,787752,280017,507735,29.156,10.364,33.342,11.852,19163,7300,0.709,0.27,81294,38862,3.009,1.438,3.441,1.645,2.493,-6.219,2.677,-3.697,17.738,22.936,20.092,11.417,2021-05-12,2021-06-30,2021-08-17,2021-08-13,2021-11-24,2022-03-07,2021-07-20,2021-10-15,2022-01-10
"RI",2021-04-29,"RI",319914,0.674,270788,0.675,92495,25100,11600,1000,130195,40.697,0.745,0,0,0,0,14040,600,1400,16040,5.014,119869,59463,60406,37.469,92.069,0.756,3161,0.988,2.708,1799,1362,15159,4.738,0.724,0.777,89779,30203,59576,28.063,9.441,33.155,11.154,1859,1362,0.581,0.426,12691,2581,3.967,0.807,4.687,0.953,2.114,-5.657,4.722,56.329,12.166,10.534,15.59,1.494,2021-05-12,2021-06-30,2021-08-17,2021-08-13,2021-11-24,2022-03-07,2021-07-20,2021-10-15,2022-01-10
"MD",2021-04-29,"MD",6779888,14.288,5695623,14.193,1539645,536700,204000,20900,2301245,33.942,13.176,0,0,0,0,226980,14800,24700,266480,3.93,2047677,1029581,1018096,30.202,88.981,12.911,47909,0.707,2.396,28040,19869,240761,3.551,1.19,12.348,1538904,509048,1029856,22.698,7.508,27.019,8.938,28174,19869,0.416,0.293,197040,43996,2.906,0.649,3.459,0.772,1.865,-7.052,4.062,68.696,-9.637,-7.783,-6.508,-19.286,2021-05-12,2021-06-30,2021-08-17,2021-08-13,2021-11-24,2022-03-07,2021-07-20,2021-10-15,2022-01-10
"MC",2021-04-29,"MC",1511251,3.185,1237479,3.084,335345,119500,42500,4650,501995,33.217,2.874,0,0,0,0,43290,3300,4800,51390,3.4,429278,193532,235746,28.405,85.514,2.707,9330,0.617,2.222,7408,1922,52289,3.46,-12.529,2.682,311482,117873,193609,20.611,7.8,25.171,9.525,7485,1922,0.495,0.127,46600,5766,3.084,0.382,3.766,0.466,2.462,-8.729,1.658,-33.891,-15.008,-9.765,-15.104,-16.147,2021-05-12,2021-06-30,2021-08-17,2021-08-13,2021-11-24,2022-03-07,2021-07-20,2021-10-15,2022-01-10
"NC",2021-04-29,"NC",661197,1.393,552935,1.378,173895,52300,22800,2050,251045,37.968,1.437,0,0,0,0,25740,1500,2700,29940,4.528,233402,98292,135110,35.3,92.972,1.472,6753,1.021,2.979,5188,1565,33257,5.03,13.656,1.706,167672,67555,100117,25.359,10.217,30.324,12.218,5192,1565,0.785,0.237,26388,8694,3.991,1.315,4.772,1.572,3.195,15.041,2.372,6.753,5.671,3.159,4.453,9.837,2021-05-12,2021-06-30,2021-08-17,2021-08-13,2021-11-24,2022-03-07,2021-07-20,2021-10-15,2022-01-10
"PV",2021-04-29,"PV",2220504,4.68,1898123,4.73,623430,175700,81200,6850,887180,39.954,5.08,0,0,0,0,98280,4800,10300,113380,5.106,751272,358320,392952,33.833,84.681,4.737,34247,1.542,4.776,27103,7144,99536,4.483,49.167,5.105,561369,196476,364893,25.281,8.848,29.575,10.351,27522,7144,1.239,0.322,88530,17579,3.987,0.792,4.664,0.926,5.155,43.313,3.773,58.255,1.218,8.547,4.131,-4.881,2021-05-12,2021-06-30,2021-08-17,2021-08-13,2021-11-24,2022-03-07,2021-07-20,2021-10-15,2022-01-10
"CE",2021-04-29,"CE",84202,0.177,66158,0.165,12510,7000,1600,250,21360,25.368,0.122,0,0,0,0,1170,200,0,1370,1.627,20941,9099,11842,24.87,98.038,0.132,567,0.673,2.783,200,367,2310,2.743,-4.821,0.118,15144,5921,9223,17.985,7.032,22.891,8.95,200,367,0.238,0.436,1061,1373,1.26,1.631,1.604,2.075,1.338,21.535,6.608,-18.176,-25.424,-31.073,-25.921,-24.403,2021-05-12,2021-06-30,2021-08-17,2021-08-13,2021-11-24,2022-03-07,2021-07-20,2021-10-15,2022-01-10
"ML",2021-04-29,"ML",87076,0.184,66178,0.165,12510,7000,1500,250,21260,24.415,0.122,0,0,0,0,1170,200,0,1370,1.573,20434,8148,12286,23.467,96.115,0.129,668,0.767,3.38,109,559,2807,3.224,3.503,0.144,14543,6143,8400,16.702,7.055,21.976,9.283,109,559,0.125,0.642,1648,1411,1.893,1.62,2.49,2.132,0.755,-6.417,10.011,17.29,-29.891,-33.696,-31.205,-24.156,2021-05-12,2021-06-30,2021-08-17,2021-08-13,2021-11-24,2022-03-07,2021-07-20,2021-10-15,2022-01-10
"FFAA",2021-04-29,"FFAA",NA,NA,NA,NA,19500,66100,0,0,85600,NA,0.49,0,0,0,0,0,0,0,0,NA,70919,59059,11860,NA,82.849,0.447,84,NA,0.119,7,77,319,NA,-45,0.016,64989,5930,59059,NA,NA,NA,NA,7,77,NA,NA,240,79,NA,NA,NA,NA,0.011,-33.702,1.316,-63.761,NA,NA,NA,NA,2021-05-12,2021-06-30,2021-08-17,2021-08-13,2021-11-24,2022-03-07,2021-07-20,2021-10-15,2022-01-10
"ES",2021-04-29,"ES",47450795,100,40129822,100,11949405,3815500,1553900,146400,17465205,36.807,100,0,0,0,0,1750320,98500,181100,2029920,4.278,15859772,7032204,8827568,33.424,90.808,100,481910,1.016,3.134,234884,247026,1949808,4.109,3.71,100,11520146,4413784,7106362,24.278,9.302,28.707,10.999,258975,247026,0.546,0.521,1378197,645769,2.904,1.361,3.434,1.609,2.3,0.235,5.928,16.323,0,0,0,0,2021-05-12,2021-06-30,2021-08-17,2021-08-13,2021-11-24,2022-03-07,2021-07-20,2021-10-15,2022-01-10
