"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-02-04,"EX",1063987,2.242,911213,2.271,62675,0,2500,0,65175,6.126,2.937,0,0,0,0,11700,0,1500,13200,1.241,56839,22847,33992,5.342,87.21,3.047,3959,0.372,7.487,165,3794,17018,1.599,12.777,3.623,39843,16996,22847,3.745,1.597,4.373,1.865,165,3794,0.016,0.357,3157,13861,0.297,1.303,0.346,1.521,0.416,-37.137,28.738,37.674,35.905,30.999,38.909,29.312,2024-05-06,2026-09-22,2029-02-08,2021-10-04,2022-03-22,2022-09-07,2021-08-26,2022-01-16,2022-06-08
"GA",2021-02-04,"GA",2701819,5.694,2362643,5.887,108925,0,4500,0,113425,4.198,5.112,0,0,0,0,21060,0,2700,23760,0.879,96650,21506,75144,3.577,85.21,5.181,6007,0.222,6.627,160,5847,22372,0.828,24.517,4.763,59078,37572,21506,2.187,1.391,2.501,1.59,160,5847,0.006,0.216,627,21745,0.023,0.805,0.027,0.92,0.272,31.447,18.43,24.328,-9.009,-10.221,-18.88,12.632,2024-05-06,2026-09-22,2029-02-08,2021-10-04,2022-03-22,2022-09-07,2021-08-26,2022-01-16,2022-06-08
"RI",2021-02-04,"RI",319914,0.674,270788,0.675,17615,0,600,0,18215,5.694,0.821,0,0,0,0,3510,0,400,3910,1.222,15374,4508,10866,4.806,84.403,0.824,1256,0.393,8.896,124,1132,5091,1.591,13.133,1.084,9941,5433,4508,3.107,1.698,3.671,2.006,124,1132,0.039,0.354,742,4349,0.232,1.359,0.274,1.606,1.263,-15.968,26.319,20.238,22.255,21.81,15.245,37.49,2024-05-06,2026-09-22,2029-02-08,2021-10-04,2022-03-22,2022-09-07,2021-08-26,2022-01-16,2022-06-08
"MD",2021-02-04,"MD",6779888,14.288,5695623,14.193,280725,0,11600,0,292325,4.312,13.175,0,0,0,0,52650,0,6900,59550,0.878,226074,127134,98940,3.334,77.337,12.12,14217,0.21,6.711,649,13568,48102,0.709,27.379,10.24,176604,49470,127134,2.605,0.73,3.101,0.869,649,13568,0.01,0.2,5619,42483,0.083,0.627,0.099,0.746,0.369,-24.799,37.792,40.25,-15.174,-7.79,-3.375,-40.891,2024-05-06,2026-09-22,2029-02-08,2021-10-04,2022-03-22,2022-09-07,2021-08-26,2022-01-16,2022-06-08
"MC",2021-02-04,"MC",1511251,3.185,1237479,3.084,73265,0,3000,0,76265,5.046,3.437,0,0,0,0,14040,0,1800,15840,1.048,66361,33437,32924,4.391,87.014,3.558,3353,0.222,5.322,1008,2345,12914,0.855,7.161,2.749,49899,16462,33437,3.302,1.089,4.032,1.33,1008,2345,0.067,0.155,5165,7749,0.342,0.513,0.417,0.626,2.062,-4.121,16.611,16.282,11.711,7.912,22.478,-11.822,2024-05-06,2026-09-22,2029-02-08,2021-10-04,2022-03-22,2022-09-07,2021-08-26,2022-01-16,2022-06-08
"NC",2021-02-04,"NC",661197,1.393,552935,1.378,33495,0,1300,0,34795,5.262,1.568,0,0,0,0,5850,0,800,6650,1.006,29954,13938,16016,4.53,86.087,1.606,1755,0.265,6.224,895,860,8947,1.353,9.887,1.905,21946,8008,13938,3.319,1.211,3.969,1.448,895,860,0.135,0.13,3736,5211,0.565,0.788,0.676,0.942,4.252,5.686,12.031,13.11,15.291,12.563,23.108,-1.943,2024-05-06,2026-09-22,2029-02-08,2021-10-04,2022-03-22,2022-09-07,2021-08-26,2022-01-16,2022-06-08
"PV",2021-02-04,"PV",2220504,4.68,1898123,4.73,91080,0,3600,0,94680,4.264,4.267,0,0,0,0,16380,0,2200,18580,0.837,65194,27648,37546,2.936,68.857,3.495,2515,0.113,4.013,363,2152,13758,0.62,16.307,2.929,46421,18773,27648,2.091,0.845,2.446,0.989,363,2152,0.016,0.097,1891,11867,0.085,0.534,0.1,0.625,0.788,2.493,12.947,18.86,-25.321,-8.825,-22.441,-31.579,2024-05-06,2026-09-22,2029-02-08,2021-10-04,2022-03-22,2022-09-07,2021-08-26,2022-01-16,2022-06-08
"CE",2021-02-04,"CE",84202,0.177,66158,0.165,1980,0,200,0,2180,2.589,0.098,0,0,0,0,0,0,0,0,0,2104,314,1790,2.499,96.514,0.113,96,0.114,4.781,7,89,347,0.412,93.855,0.074,1209,895,314,1.436,1.063,1.827,1.353,7,89,0.008,0.106,21,326,0.025,0.387,0.032,0.493,0.582,-116.935,11.042,7.591,-36.158,-44.633,-46.736,-13.927,2024-05-06,2026-09-22,2029-02-08,2021-10-04,2022-03-22,2022-09-07,2021-08-26,2022-01-16,2022-06-08
"ML",2021-02-04,"ML",87076,0.184,66178,0.165,1980,0,200,0,2180,2.504,0.098,0,0,0,0,0,0,0,0,0,2383,249,2134,2.737,109.312,0.128,11,0.013,0.464,6,5,670,0.769,1.669,0.143,1316,1067,249,1.511,1.225,1.989,1.612,6,5,0.007,0.006,17,653,0.02,0.75,0.026,0.987,0.458,54.545,0.471,0.772,-30.435,-46.739,-43.954,-0.81,2024-05-06,2026-09-22,2029-02-08,2021-10-04,2022-03-22,2022-09-07,2021-08-26,2022-01-16,2022-06-08
"FFAA",2021-02-04,"FFAA",NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024-05-06,2026-09-22,2029-02-08,2021-10-04,2022-03-22,2022-09-07,2021-08-26,2022-01-16,2022-06-08
"ES",2021-02-04,"ES",47450795,100,40129822,100,2131155,0,87600,0,2218755,4.676,100,0,0,0,0,397800,0,51900,449700,0.948,1865342,693098,1172244,3.931,84.072,100,100564,0.212,5.698,13420,87144,469724,0.99,15.039,100,1279220,586122,693098,2.696,1.235,3.188,1.461,13420,87144,0.028,0.184,76361,393363,0.161,0.829,0.19,0.98,1.06,-7.335,17.464,20.696,0,0,0,0,2024-05-06,2026-09-22,2029-02-08,2021-10-04,2022-03-22,2022-09-07,2021-08-26,2022-01-16,2022-06-08
