"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-05-02,"EX",1063987,2.242,911213,2.271,322415,84000,40800,6100,453315,42.605,2.574,0,0,0,0,45630,2300,4600,55330,5.2,461291,166236,295055,43.355,101.759,2.734,9339,0.878,2.066,5213,4126,66212,6.223,11.826,2.867,316585,147528,169057,29.755,13.866,34.743,16.19,5721,4126,0.538,0.388,36670,32364,3.446,3.042,4.024,3.552,1.84,10.555,2.877,14.139,21.945,14.808,17.372,32.587,2021-05-13,2021-07-01,2021-08-18,2021-07-03,2021-09-04,2021-11-07,2021-06-18,2021-08-11,2021-10-04
"GA",2021-05-02,"GA",2701819,5.694,2362643,5.887,886975,213900,113300,15550,1229725,45.515,6.983,0,0,0,0,143910,5900,14500,171510,6.348,1153133,449846,703287,42.68,93.772,6.833,29276,1.084,2.605,-3069,32345,178550,6.609,11.261,7.732,806981,351644,455337,29.868,13.015,34.156,14.884,-2828,32345,-0.105,1.197,78509,103454,2.906,3.829,3.323,4.379,-0.349,-13.707,10.13,41.325,20.004,22.638,17.818,24.45,2021-05-13,2021-07-01,2021-08-18,2021-07-03,2021-09-04,2021-11-07,2021-06-18,2021-08-11,2021-10-04
"RI",2021-05-02,"RI",319914,0.674,270788,0.675,92495,25100,11600,1900,131095,40.978,0.744,0,0,0,0,14040,600,1400,16940,5.295,125986,57840,68146,39.381,96.103,0.747,1369,0.428,1.099,933,436,15972,4.993,2.26,0.692,92323,34073,58250,28.859,10.651,34.094,12.583,936,436,0.293,0.136,9976,6375,3.118,1.993,3.684,2.354,1.024,-0.746,1.296,6.981,10.831,10.386,13.838,1.845,2021-05-13,2021-07-01,2021-08-18,2021-07-03,2021-09-04,2021-11-07,2021-06-18,2021-08-11,2021-10-04
"MD",2021-05-02,"MD",6779888,14.288,5695623,14.193,1539645,536700,204000,38900,2319245,34.208,13.17,0,0,0,0,226980,14800,24700,284480,4.196,2185562,1044748,1140814,32.236,94.236,12.951,41315,0.609,1.927,22322,18993,290500,4.285,6.447,12.58,1629549,570407,1059142,24.035,8.413,28.611,10.015,29297,18993,0.432,0.28,204111,100776,3.011,1.486,3.584,1.769,1.831,3.788,3.444,20.462,-9.358,-7.825,-5.191,-19.554,2021-05-13,2021-07-01,2021-08-18,2021-07-03,2021-09-04,2021-11-07,2021-06-18,2021-08-11,2021-10-04
"MC",2021-05-02,"MC",1511251,3.185,1237479,3.084,335345,119500,42500,8650,505995,33.482,2.873,0,0,0,0,43290,3300,4800,55390,3.665,454192,206907,247285,30.054,89.762,2.691,7317,0.484,1.637,5270,2047,54705,3.62,3.24,2.369,330797,123643,207154,21.889,8.181,26.732,9.992,5345,2047,0.354,0.135,45173,9780,2.989,0.647,3.65,0.79,1.642,0.516,1.683,18.978,-15.51,-9.796,-13.656,-21.773,2021-05-13,2021-07-01,2021-08-18,2021-07-03,2021-09-04,2021-11-07,2021-06-18,2021-08-11,2021-10-04
"NC",2021-05-02,"NC",661197,1.393,552935,1.378,173895,52300,22800,3850,252845,38.24,1.436,0,0,0,0,25740,1500,2700,31740,4.8,249051,99855,149196,37.667,98.499,1.476,4500,0.681,1.84,2573,1927,42846,6.48,10.845,1.855,177272,74598,102674,26.811,11.282,32.06,13.491,3070,1927,0.464,0.291,30728,14126,4.647,2.136,5.557,2.555,1.762,10.053,2.652,15.39,5.958,3.087,5.759,7.879,2021-05-13,2021-07-01,2021-08-18,2021-07-03,2021-09-04,2021-11-07,2021-06-18,2021-08-11,2021-10-04
"PV",2021-05-02,"PV",2220504,4.68,1898123,4.73,623430,175700,81200,12750,893080,40.22,5.071,0,0,0,0,98280,4800,10300,119280,5.372,830352,359944,470408,37.395,92.976,4.921,28405,1.279,3.542,16297,12108,147616,6.648,14.607,6.392,606820,235204,371616,27.328,10.592,31.969,12.391,16812,12108,0.757,0.545,103652,53108,4.668,2.392,5.461,2.798,2.849,7.703,5.427,25.397,5.15,8.355,7.799,1.281,2021-05-13,2021-07-01,2021-08-18,2021-07-03,2021-09-04,2021-11-07,2021-06-18,2021-08-11,2021-10-04
"CE",2021-05-02,"CE",84202,0.177,66158,0.165,12510,7000,1800,450,21760,25.843,0.124,0,0,0,0,1170,200,200,1770,2.102,33951,15066,18885,40.321,156.025,0.201,6133,7.284,22.047,4691,1442,14284,16.964,71.025,0.619,24945,9443,15502,29.625,11.215,37.705,14.273,4848,1442,5.758,1.713,10288,4420,12.218,5.249,15.551,6.681,24.123,82.995,18.023,47.186,13.559,-29.944,16.859,7.238,2021-05-13,2021-07-01,2021-08-18,2021-07-03,2021-09-04,2021-11-07,2021-06-18,2021-08-11,2021-10-04
"ML",2021-05-02,"ML",87076,0.184,66178,0.165,12510,7000,1700,450,21660,24.875,0.123,0,0,0,0,1170,200,200,1770,2.033,23956,10230,13726,27.512,110.6,0.142,1596,1.833,7.138,1322,274,5238,6.015,34.861,0.227,17334,6863,10471,19.907,7.882,26.193,10.371,1317,274,1.512,0.315,3539,1940,4.064,2.228,5.348,2.931,8.223,48.948,4.158,10.604,-22.826,-33.152,-21.474,-24.632,2021-05-13,2021-07-01,2021-08-18,2021-07-03,2021-09-04,2021-11-07,2021-06-18,2021-08-11,2021-10-04
"FFAA",2021-05-02,"FFAA",NA,NA,NA,NA,19500,66100,0,0,85600,NA,0.486,0,0,0,0,0,0,0,0,NA,73168,56896,16272,NA,85.477,0.434,0,NA,0,0,0,2406,NA,-2.076,0.104,65032,8136,56896,NA,NA,NA,NA,0,0,NA,NA,119,2287,NA,NA,NA,NA,0,-30,0,0,NA,NA,NA,NA,2021-05-13,2021-07-01,2021-08-18,2021-07-03,2021-09-04,2021-11-07,2021-06-18,2021-08-11,2021-10-04
"ES",2021-05-02,"ES",47450795,100,40129822,100,11956425,3820200,1561200,272400,17610225,37.113,100,0,0,0,0,1757340,103200,188400,2174940,4.584,16875264,6950216,9925048,35.564,95.827,100,255335,0.538,1.536,118956,136379,2309226,4.867,4.785,100,12029359,4962524,7066835,25.351,10.458,29.976,12.366,132999,136379,0.28,0.287,1363094,1043284,2.873,2.199,3.397,2.6,1.118,0.206,2.826,11.566,0,0,0,0,2021-05-13,2021-07-01,2021-08-18,2021-07-03,2021-09-04,2021-11-07,2021-06-18,2021-08-11,2021-10-04
