"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-04-26,"EX",1063987,2.242,911213,2.271,276785,81700,36200,3300,397985,37.405,2.578,0,0,0,0,32760,7700,0,43760,4.113,397417,166855,230562,37.352,99.857,2.701,2338,0.22,0.592,2221,117,45481,4.275,-2.635,2.442,282136,115281,166855,26.517,10.835,30.963,12.651,2221,117,0.209,0.011,31060,14421,2.919,1.355,3.409,1.583,0.793,-2.962,0.102,-1.925,20.473,14.987,16.543,30.244,2021-05-13,2021-07-01,2021-08-19,2021-09-07,2022-01-09,2022-05-13,2021-08-09,2021-11-22,2022-03-07
"GA",2021-04-26,"GA",2701819,5.694,2362643,5.887,743065,208000,98800,8350,1058215,39.167,6.856,0,0,0,0,105300,19700,0,133350,4.936,985789,485221,500568,36.486,93.156,6.699,11206,0.415,1.15,9112,2094,119949,4.44,-3.91,6.441,738114,250284,487830,27.319,9.264,31.241,10.593,9642,2094,0.357,0.078,88511,34047,3.276,1.26,3.746,1.441,1.324,-4.656,0.844,-0.088,17.65,20.407,20.068,11.36,2021-05-13,2021-07-01,2021-08-19,2021-09-07,2022-01-09,2022-05-13,2021-08-09,2021-11-22,2022-03-07
"RI",2021-04-26,"RI",319914,0.674,270788,0.675,78455,24500,10200,1000,114155,35.683,0.74,0,0,0,0,9360,2300,0,12660,3.957,111029,55593,55436,34.706,97.262,0.754,1015,0.317,0.923,995,20,14675,4.587,-1.833,0.788,83358,27718,55640,26.056,8.664,30.783,10.236,1011,20,0.316,0.006,13205,1517,4.128,0.474,4.877,0.56,1.228,-1.558,0.072,-3.129,11.869,9.792,14.517,4.147,2021-05-13,2021-07-01,2021-08-19,2021-09-07,2022-01-09,2022-05-13,2021-08-09,2021-11-22,2022-03-07
"MD",2021-04-26,"MD",6779888,14.288,5695623,14.193,1312665,521900,179300,20900,2034765,30.012,13.183,0,0,0,0,157950,49400,0,228250,3.367,1918782,975768,943014,28.301,94.3,13.039,23720,0.35,1.252,21844,1876,239621,3.534,0.666,12.867,1447286,471507,975779,21.347,6.954,25.41,8.278,21848,1876,0.322,0.028,220700,18932,3.255,0.279,3.875,0.332,1.533,1.39,0.399,-7.046,-8.742,-7.734,-6.179,-16.408,2021-05-13,2021-07-01,2021-08-19,2021-09-07,2022-01-09,2022-05-13,2021-08-09,2021-11-22,2022-03-07
"MC",2021-04-26,"MC",1511251,3.185,1237479,3.084,292055,116200,37700,4650,450605,29.817,2.919,0,0,0,0,31590,11000,0,47240,3.126,405087,176385,228702,26.805,89.898,2.753,5600,0.371,1.402,5112,488,70538,4.668,0.233,3.788,290736,114351,176385,19.238,7.567,23.494,9.241,5112,488,0.338,0.032,58264,12274,3.855,0.812,4.708,0.992,1.79,-0.373,0.429,3.212,-13.564,-8.352,-15.449,-9.04,2021-05-13,2021-07-01,2021-08-19,2021-09-07,2022-01-09,2022-05-13,2021-08-09,2021-11-22,2022-03-07
"NC",2021-04-26,"NC",661197,1.393,552935,1.378,148155,50800,20100,2050,221105,33.44,1.432,0,0,0,0,17550,4800,0,24400,3.69,206512,85480,121032,31.233,93.4,1.403,307,0.046,0.149,263,44,17409,2.633,-17.594,0.935,146808,60516,86292,22.203,9.152,26.551,10.945,264,44,0.04,0.007,13052,5169,1.974,0.782,2.36,0.935,0.18,-20.351,0.073,-6.865,0.718,2.8,-2.417,10.013,2021-05-13,2021-07-01,2021-08-19,2021-09-07,2022-01-09,2022-05-13,2021-08-09,2021-11-22,2022-03-07
"PV",2021-04-26,"PV",2220504,4.68,1898123,4.73,525150,170900,70900,6850,773800,34.848,5.013,0,0,0,0,70200,16200,0,93250,4.199,692328,325434,366894,31.179,89.471,4.705,9592,0.432,1.405,8241,1351,63585,2.864,2.431,3.414,512566,183447,329119,23.083,8.262,27.004,9.665,9398,1351,0.423,0.061,54397,12873,2.45,0.58,2.866,0.678,1.868,6.369,0.742,-4.389,0.534,7.115,1.45,-0.685,2021-05-13,2021-07-01,2021-08-19,2021-09-07,2022-01-09,2022-05-13,2021-08-09,2021-11-22,2022-03-07
"CE",2021-04-26,"CE",84202,0.177,66158,0.165,11340,6800,1600,250,19990,23.741,0.13,0,0,0,0,1170,700,0,2120,2.518,19868,9770,10098,23.596,99.39,0.135,201,0.239,1.022,175,26,2006,2.382,8.903,0.108,14839,5049,9790,17.623,5.996,22.43,7.632,182,26,0.216,0.031,769,1257,0.913,1.493,1.162,1.9,1.242,23.237,0.518,2.112,-23.729,-26.554,-22.546,-27.924,2021-05-13,2021-07-01,2021-08-19,2021-09-07,2022-01-09,2022-05-13,2021-08-09,2021-11-22,2022-03-07
"ML",2021-04-26,"ML",87076,0.184,66178,0.165,11340,6800,1500,250,19890,22.842,0.129,0,0,0,0,1170,700,0,2120,2.435,18960,8940,10020,21.774,95.324,0.129,242,0.278,1.293,155,87,2745,3.152,0.402,0.147,13950,5010,8940,16.02,5.754,21.08,7.57,155,87,0.178,0.1,2029,716,2.33,0.822,3.066,1.082,1.124,-3.61,1.767,13.831,-29.891,-29.891,-29.592,-30.833,2021-05-13,2021-07-01,2021-08-19,2021-09-07,2022-01-09,2022-05-13,2021-08-09,2021-11-22,2022-03-07
"FFAA",2021-04-26,"FFAA",NA,NA,NA,NA,19500,66100,0,0,85600,NA,0.555,0,0,0,0,0,0,0,0,NA,70812,59114,11698,NA,82.724,0.481,50,NA,0.071,50,0,701,NA,-10.358,0.038,64963,5849,59114,NA,NA,NA,NA,50,0,NA,NA,433,268,NA,NA,NA,NA,0.077,-10.905,0,-9.764,NA,NA,NA,NA,2021-05-13,2021-07-01,2021-08-19,2021-09-07,2022-01-09,2022-05-13,2021-08-09,2021-11-22,2022-03-07
"ES",2021-04-26,"ES",47450795,100,40129822,100,10199085,3717000,1372800,146400,15435285,32.529,100,0,0,0,0,1240200,345600,0,1732200,3.651,14715931,6821001,7894930,31.013,95.34,100,149893,0.316,1.029,121668,28225,1862332,3.925,-1.293,100,10796466,3947465,6849001,22.753,8.319,26.904,9.837,130201,28225,0.274,0.059,1354781,535551,2.855,1.129,3.376,1.335,1.221,-1.192,0.72,0.091,0,0,0,0,2021-05-13,2021-07-01,2021-08-19,2021-09-07,2022-01-09,2022-05-13,2021-08-09,2021-11-22,2022-03-07
