"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-01-12,"EX",1063987,2.242,911213,2.271,21725,0,0,0,21725,2.042,2.92,0,0,0,0,0,0,0,0,0,11346,11346,0,1.066,52.226,2.325,2043,0.192,21.961,2043,0,9540,0.897,2.548,2.736,11346,0,11346,1.066,0,1.245,0,2043,0,0.192,0,9540,0,0.897,0,1.047,0,21.961,2.548,NA,NA,3.702,30.241,3.596,NA,2021-10-14,2022-04-23,2022-10-30,NA,NA,NA,NA,NA,NA
"GA",2021-01-12,"GA",2701819,5.694,2362643,5.887,37555,0,0,0,37555,1.39,5.048,0,0,0,0,0,0,0,0,0,33346,33346,0,1.234,88.792,6.833,2928,0.108,9.626,2928,0,21334,0.79,-29.864,6.118,33346,0,33346,1.234,0,1.411,0,2928,0,0.108,0,21334,0,0.79,0,0.903,0,9.626,-29.864,NA,NA,20.004,-11.345,19.922,NA,2021-10-14,2022-04-23,2022-10-30,NA,NA,NA,NA,NA,NA
"RI",2021-01-12,"RI",319914,0.674,270788,0.675,5915,0,0,0,5915,1.849,0.795,0,0,0,0,0,0,0,0,0,3826,3826,0,1.196,64.683,0.784,369,0.115,10.674,369,0,3241,1.013,-6.248,0.929,3826,0,3826,1.196,0,1.413,0,369,0,0.115,0,3241,0,1.013,0,1.197,0,10.674,-6.248,NA,NA,16.32,17.953,16.229,NA,2021-10-14,2022-04-23,2022-10-30,NA,NA,NA,NA,NA,NA
"MD",2021-01-12,"MD",6779888,14.288,5695623,14.193,98790,0,0,0,98790,1.457,13.28,0,0,0,0,0,0,0,0,0,35949,35949,0,0.53,36.389,7.366,11052,0.163,44.391,11052,0,30614,0.452,22.963,8.779,35949,0,35949,0.53,0,0.631,0,11052,0,0.163,0,30614,0,0.452,0,0.538,0,44.391,22.963,NA,NA,-48.446,-7.055,-48.494,NA,2021-10-14,2022-04-23,2022-10-30,NA,NA,NA,NA,NA,NA
"MC",2021-01-12,"MC",1511251,3.185,1237479,3.084,25685,0,0,0,25685,1.7,3.453,0,0,0,0,0,0,0,0,0,16191,16191,0,1.071,63.037,3.318,5830,0.386,56.269,5830,0,11242,0.744,8.503,3.224,16191,0,16191,1.071,0,1.308,0,5830,0,0.386,0,11242,0,0.744,0,0.908,0,56.269,8.503,NA,NA,4.176,8.414,4.082,NA,2021-10-14,2022-04-23,2022-10-30,NA,NA,NA,NA,NA,NA
"NC",2021-01-12,"NC",661197,1.393,552935,1.378,11850,0,0,0,11850,1.792,1.593,0,0,0,0,0,0,0,0,0,6557,6557,0,0.992,55.333,1.344,1089,0.165,19.916,1089,0,3906,0.591,-28.566,1.12,6557,0,6557,0.992,0,1.186,0,1089,0,0.165,0,3906,0,0.591,0,0.706,0,19.916,-28.566,NA,NA,-3.518,14.358,-3.596,NA,2021-10-14,2022-04-23,2022-10-30,NA,NA,NA,NA,NA,NA
"PV",2021-01-12,"PV",2220504,4.68,1898123,4.73,31605,0,0,0,31605,1.423,4.248,0,0,0,0,0,0,0,0,0,15393,15393,0,0.693,48.704,3.154,2290,0.103,17.477,2290,0,9840,0.443,-24.903,2.822,15393,0,15393,0.693,0,0.811,0,2290,0,0.103,0,9840,0,0.443,0,0.518,0,17.477,-24.903,NA,NA,-32.607,-9.231,-32.653,NA,2021-10-14,2022-04-23,2022-10-30,NA,NA,NA,NA,NA,NA
"CE",2021-01-12,"CE",84202,0.177,66158,0.165,1005,0,0,0,1005,1.194,0.135,0,0,0,0,0,0,0,0,0,758,758,0,0.9,75.423,0.155,60,0.071,8.596,60,0,241,0.286,-65.473,0.069,758,0,758,0.9,0,1.146,0,60,0,0.071,0,241,0,0.286,0,0.364,0,8.596,-65.473,NA,NA,-12.429,-23.729,-12.536,NA,2021-10-14,2022-04-23,2022-10-30,NA,NA,NA,NA,NA,NA
"ML",2021-01-12,"ML",87076,0.184,66178,0.165,1005,0,0,0,1005,1.154,0.135,0,0,0,0,0,0,0,0,0,1005,1005,0,1.154,100,0.206,173,0.199,20.793,173,0,664,0.763,-20.192,0.19,1005,0,1005,1.154,0,1.519,0,173,0,0.199,0,664,0,0.763,0,1.003,0,20.793,-20.192,NA,NA,11.957,-26.63,12.148,NA,2021-10-14,2022-04-23,2022-10-30,NA,NA,NA,NA,NA,NA
"FFAA",2021-01-12,"FFAA",NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-10-14,2022-04-23,2022-10-30,NA,NA,NA,NA,NA,NA
"ES",2021-01-12,"ES",47450795,100,40129822,100,743925,0,0,0,743925,1.568,100,0,0,0,0,0,0,0,0,0,488041,488041,0,1.029,65.604,100,81950,0.173,20.18,81950,0,348702,0.735,-14.132,100,488041,0,488041,1.029,0,1.216,0,81950,0,0.173,0,348702,0,0.735,0,0.869,0,20.18,-14.132,NA,NA,0,0,0,NA,2021-10-14,2022-04-23,2022-10-30,NA,NA,NA,NA,NA,NA
