"","NOMBRES","ISO","poblacion","poblacion_mayor_16a","poblacion_mayor_18a","porc_pobl_total","porc_pobl_total_mayor_16a","porc_pobl_total_mayor_18a","DOSIS_ENTREGADAS_PFIZER","DOSIS_ENTREGADAS_ASTRA_ZENECA","DOSIS_ENTREGADAS_MODERNA","DOSIS_ENTREGADAS","PORC_ENTREGADAS_SOBRE_TOTAL","DOSIS_ADMIN","PORC_ADMIN_SOBRE_CCAA","PAUTA_COMPLETA","PORC_ADMIN_SOBRE_TOTAL","DESV_DOSIS_ENTREGADAS","PORC_PAUTA_COMPLETA","PORC_PAUTA_COMPLETA_16a","PORC_PAUTA_COMPLETA_18a","DESV_PORC_PAUTA_COMPLETA","DESV_PORC_PAUTA_COMPLETA_16a","DESV_PORC_PAUTA_COMPLETA_18a","DOSIS_ADMIN_100HAB","DESV_DOSIS_ADMIN","DOSIS_DIARIAS_ENTREGADAS","DOSIS_DIARIAS_ENTREGADAS_PFIZER","DOSIS_DIARIAS_ENTREGADAS_MODERNA","DOSIS_DIARIAS_ENTREGADAS_ASTRA_ZENECA","PAUTA_COMPLETA_DIARIA","DOSIS_ADMIN_DIARIAS","PORC_PAUTA_COMPLETA_DIARIA","DOSIS_ADMIN_100HAB_DIARIAS","DOSIS_7D_ENTREGADAS","DOSIS_7D_ENTREGADAS_PFIZER","DOSIS_7D_ENTREGADAS_MODERNA","DOSIS_7D_ENTREGADAS_ASTRA_ZENECA","PAUTA_COMPLETA_7D","DOSIS_ADMIN_7D","PORC_PAUTA_COMPLETA_7D","DOSIS_ADMIN_100HAB_7D","DESV_DOSIS_ADMIN_7D","DESV_PORC_PAUTA_COMPLETA_7D"
"11","EXTREMADURA","EX",1063987,911213,890260,2.242,2.271,2.272,62675,0,2500,65175,2.937,56839,87.2,16996,3.047,31.02,1.597,1.865,1.909,29.32,27.704,27.619,5.342,35.892,0,0,0,0,3794,3959,0.008,0.004,13200,11700,1500,0,13861,17018,0.029,0.036,-96.3636363636364,-96.5018094089264
"12","GALICIA","GA",2701819,2362643,2318629,5.694,5.887,5.918,108925,0,4500,113425,5.112,96650,85.2,37572,5.181,-10.22,1.391,1.59,1.62,12.581,8.879,8.322,3.577,-9.002,0,0,0,0,5847,6007,0.012,0.025,23760,21060,2700,0,21745,22372,0.046,0.047,-95.2525252525253,-94.4511459589867
"13","LA RIOJA","RI",319914,270788,264502,0.674,0.675,0.675,17615,0,600,18215,0.821,15374,84.4,5433,0.824,21.804,1.698,2.006,2.054,37.487,37.369,37.308,4.806,22.247,0,0,0,0,1132,1256,0.002,0.001,3910,3510,400,0,4349,5091,0.009,0.011,-98.8888888888889,-98.9143546441496
"14","C. MADRID","MD",6779888,5695623,5559762,14.288,14.193,14.19,280725,0,11600,292325,13.175,226074,77.3,49470,12.12,-7.788,0.73,0.869,0.89,-40.929,-40.532,-40.52,3.334,-15.177,0,0,0,0,13568,14217,0.029,0.011,59550,52650,6900,0,42483,48102,0.09,0.101,-89.7979797979798,-89.1435464414958
"15","REGIÓN DE MURCIA","MC",1511251,1237479,1202767,3.185,3.084,3.07,73265,0,3000,76265,3.437,66361,87,16462,3.558,7.921,1.089,1.33,1.369,-11.814,-8.92,-8.507,4.391,11.702,0,0,0,0,2345,3353,0.005,0.01,15840,14040,1800,0,7749,12914,0.016,0.027,-97.2727272727273,-98.0699638118215
"16","NAVARRA","NC",661197,552935,539029,1.393,1.378,1.376,33495,0,1300,34795,1.568,29954,86.1,8008,1.606,12.579,1.211,1.448,1.486,-1.95,-0.842,-0.689,4.53,15.242,0,0,0,0,860,1755,0.002,0.006,6650,5850,800,0,5211,8947,0.011,0.019,-98.0808080808081,-98.6731001206273
"17","EUSKADI","PV",2220504,1898123,1856299,4.68,4.73,4.738,91080,0,3600,94680,4.267,65194,68.9,18773,3.495,-8.819,0.845,0.989,1.011,-31.556,-32.284,-32.396,2.936,-25.314,0,0,0,0,2152,2515,0.005,0.012,18580,16380,2200,0,11867,13758,0.025,0.029,-97.0707070707071,-96.984318455971
"18","CEUTA","CE",84202,66158,63983,0.177,0.165,0.163,1980,0,200,2180,0.098,2104,96.5,895,0.113,-44.49,1.063,1.353,1.399,-13.949,-7.377,-6.493,2.499,-36.436,0,0,0,0,89,96,0,0.001,0,0,0,0,326,347,0.001,0.001,-99.8989898989899,-99.8793727382388
"19","MELILLA","ML",87076,66178,63854,0.184,0.165,0.163,1980,0,200,2180,0.098,2383,109.3,1067,0.128,-46.601,1.225,1.612,1.671,-0.798,10.39,11.702,2.737,-30.384,0,0,0,0,5,11,0,0.001,0,0,0,0,653,670,0.001,0.001,-99.8989898989899,-99.8793727382388
"20","FUERZAS ARMADAS","FFAA",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100
"21","ESPAÑA","ES",47450795,40129822,39180773,100,84.571,82.571,2131155,0,87600,2218755,100,1865342,84.072,586122,100,0,1.235,1.461,1.496,0,0,0,3.931,0,0,0,0,0,87144,100564,0.184,0.294,449700,397800,51900,0,393363,469724,0.829,0.99,0,0
