"","NOMBRES","ISO","poblacion","poblacion_mayor_16a","poblacion_mayor_18a","porc_pobl_total","porc_pobl_total_mayor_16a","porc_pobl_total_mayor_18a","DOSIS_ENTREGADAS_PFIZER","DOSIS_ENTREGADAS_ASTRA_ZENECA","DOSIS_ENTREGADAS_MODERNA","DOSIS_ENTREGADAS","PORC_ENTREGADAS_SOBRE_TOTAL","DOSIS_ADMIN","PORC_ADMIN_SOBRE_CCAA","PAUTA_COMPLETA","PORC_ADMIN_SOBRE_TOTAL","DESV_DOSIS_ENTREGADAS","PORC_PAUTA_COMPLETA","PORC_PAUTA_COMPLETA_16a","PORC_PAUTA_COMPLETA_18a","DESV_PORC_PAUTA_COMPLETA","DESV_PORC_PAUTA_COMPLETA_16a","DESV_PORC_PAUTA_COMPLETA_18a","DOSIS_ADMIN_100HAB","DESV_DOSIS_ADMIN","DOSIS_DIARIAS_ENTREGADAS","DOSIS_DIARIAS_ENTREGADAS_PFIZER","DOSIS_DIARIAS_ENTREGADAS_MODERNA","DOSIS_DIARIAS_ENTREGADAS_ASTRA_ZENECA","PAUTA_COMPLETA_DIARIA","DOSIS_ADMIN_DIARIAS","PORC_PAUTA_COMPLETA_DIARIA","DOSIS_ADMIN_100HAB_DIARIAS","DOSIS_7D_ENTREGADAS","DOSIS_7D_ENTREGADAS_PFIZER","DOSIS_7D_ENTREGADAS_MODERNA","DOSIS_7D_ENTREGADAS_ASTRA_ZENECA","PAUTA_COMPLETA_7D","DOSIS_ADMIN_7D","PORC_PAUTA_COMPLETA_7D","DOSIS_ADMIN_100HAB_7D","DESV_DOSIS_ADMIN_7D","DESV_PORC_PAUTA_COMPLETA_7D"
"11","EXTREMADURA","EX",1063987,911213,890260,2.242,2.271,2.272,178505,47900,28100,254505,2.626,233822,91.9,76769,2.735,17.149,7.215,8.425,8.623,20.503,18.998,18.918,21.976,21.983,0,0,0,0,76,2262,0,0.004,30350,17550,10300,2500,4040,44983,0.009,0.095,-96.9570787956438,-98.7270155586987
"12","GALICIA","GA",2701819,2362643,2318629,5.694,5.887,5.918,427165,121900,73600,622665,6.426,524134,84.2,170558,6.131,12.853,6.313,7.219,7.356,5.43,1.964,1.443,19.399,7.68,0,0,0,0,8161,25264,0.017,0.025,95930,57330,32200,6400,30132,92860,0.064,0.196,-93.7219730941704,-90.9476661951909
"13","LA RIOJA","RI",319914,270788,264502,0.674,0.675,0.675,50375,14400,7800,72575,0.749,67487,93,23560,0.789,11.123,7.364,8.701,8.907,22.996,22.891,22.836,21.095,17.094,0,0,0,0,1580,1601,0.003,0.001,8480,4680,3000,800,4591,12454,0.01,0.026,-99.167200512492,-98.5855728429986
"14","C. MADRID","MD",6779888,5695623,5559762,14.288,14.193,14.19,838815,305800,136100,1280715,13.217,1125861,87.9,377302,13.17,-7.497,5.565,6.624,6.786,-7.057,-6.433,-6.414,16.606,-7.825,0,0,0,0,393,32869,0.001,0.011,152310,85410,50900,16000,71291,182748,0.15,0.385,-87.6681614349776,-78.7835926449788
"15","REGIÓN DE MURCIA","MC",1511251,1237479,1202767,3.185,3.084,3.07,197285,68100,29400,294785,3.042,256379,87,90452,2.999,-4.485,5.985,7.309,7.52,-0.039,3.241,3.709,16.965,-5.834,0,0,0,0,2494,9954,0.005,0.01,30750,17550,9600,3600,13487,42071,0.028,0.089,-97.149263292761,-96.039603960396
"16","NAVARRA","NC",661197,552935,539029,1.393,1.378,1.376,95505,29800,15400,140705,1.452,121389,86.3,39638,1.42,4.24,5.995,7.169,7.354,0.122,1.254,1.41,18.359,1.905,0,0,0,0,0,0,0,0.006,16660,9360,5700,1600,4461,13684,0.009,0.029,-99.0711082639334,-98.7270155586987
"17","EUSKADI","PV",2220504,1898123,1856299,4.68,4.73,4.738,314550,100200,52900,467650,4.826,370971,79.3,105534,4.34,3.122,4.753,5.56,5.685,-20.624,-21.469,-21.599,16.707,-7.266,0,0,0,0,0,0,0,0.012,66010,38610,22100,5300,16168,53993,0.034,0.114,-96.3484945547726,-95.1909476661952
"18","CEUTA","CE",84202,66158,63983,0.177,0.165,0.163,7830,3900,1300,13030,0.134,11226,86.2,3601,0.131,-24.029,4.277,5.443,5.628,-28.575,-23.12,-22.386,13.332,-25.997,0,0,0,0,0,0,0,0.001,1770,1170,400,200,287,697,0.001,0.001,-99.9679692504805,-99.8585572842998
"19","MELILLA","ML",87076,66178,63854,0.184,0.165,0.163,7830,3900,1200,12930,0.133,10413,80.5,2423,0.122,-27.48,2.783,3.661,3.795,-53.527,-48.285,-47.671,11.959,-33.622,0,0,0,0,0,0,0,0.001,1770,1170,400,200,13,629,0,0.001,-99.9679692504805,-100
"20","FUERZAS ARMADAS","FFAA",NA,NA,NA,NA,NA,NA,19500,36100,0,55600,0.574,41393,74.4,4992,0.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1294,0,0,3000,0,0,3000,254,24951,0.001,0.053,-98.3023702754644,-99.8585572842998
"21","ESPAÑA","ES",47450795,40129822,39180773,100,84.571,82.571,6470295,2175700,1044000,9689995,100,8548598,88.221,2841148,100,0,5.988,7.08,7.251,0,0,0,18.016,0,0,0,0,0,44133,206443,0.093,0.294,1181550,672750,393600,115200,335306,1481227,0.707,3.122,0,0
