"ccaa","fechas","ISO","poblacion","porc_pobl_total","poblacion_mayor_16a","porc_pobl_total_mayor_16a","dosis_entrega_pfizer","dosis_entrega_astra","dosis_entrega_moderna","dosis_entrega_janssen","dosis_entrega","dosis_entrega_100hab","porc_entregadas_sobre_total","dosis_diarias_entrega_pfizer","dosis_diarias_entrega_astra","dosis_diarias_entrega_moderna","dosis_diarias_entrega","dosis_7D_entrega_pfizer","dosis_7D_entrega_astra","dosis_7D_entrega_moderna","dosis_7D_entrega","dosis_7D_entrega_100hab","dosis_admin","dosis_primera","dosis_pauta_completa","dosis_admin_100hab","porc_admin_sobre_ccaa","porc_admin_vs_total","dosis_diarias_admin","dosis_diarias_admin_100hab","crec_diario_dosis_admin","dosis_diarias_primera","dosis_diarias_segunda","dosis_7D_admin","dosis_7D_admin_100hab","crec_7D_dosis_admin","porc_admin_vs_total_7D","personas_vacunadas","personas_pauta_completa","personas_1dosis","porc_personas_vacunadas","porc_personas_pauta_completa","porc_personas_vacunadas_16a","porc_personas_pauta_completa_16a","personas_vacunadas_diarias","personas_pauta_completa_diarias","porc_personas_vacunadas_diarias","porc_personas_pauta_completa_diarias","personas_vacunadas_7D","personas_pauta_completa_7D","porc_personas_vacunadas_7D","porc_personas_pauta_completa_7D","porc_personas_vacunadas_16a_7D","porc_personas_pauta_completa_16a_7D","crec_diario_personas_vacunadas","crec_7D_personas_vacunadas","crec_diario_personas_pauta_completa","crec_7D_personas_pauta_completa","desv_porc_admin_vs_total","desv_dosis_entrega","desv_porc_personas_vacunadas","desv_porc_personas_pauta_completa","fecha_30vacunados_ritmo7D","fecha_50vacunados_ritmo7D","fecha_70vacunados_ritmo7D","fecha_30inmunizados_ritmo7D","fecha_50inmunizados_ritmo7D","fecha_70inmunizados_ritmo7D","fecha_30inmunizados_16a_ritmo7D","fecha_50inmunizados_16a_ritmo7D","fecha_70inmunizados_16a_ritmo7D"
"EX",2021-04-13,"EX",1063987,2.242,911213,2.271,244025,70900,36200,0,351125,33.001,2.583,32760,0,8100,40860,32760,0,8100,40860,3.84,302566,130106,172460,28.437,86.17,2.732,3539,0.333,1.184,3545,-6,58450,5.493,-6.628,2.848,216336,86230,130106,20.333,8.104,23.742,9.463,3545,-6,0.333,-0.001,50058,8392,4.705,0.789,5.494,0.921,1.666,-5.789,-0.007,-11.337,21.855,15.21,21.551,22.621,2021-05-07,2021-06-12,2021-07-19,2022-03-11,2022-12-20,2023-09-30,2022-01-04,2022-09-01,2023-04-29
"GA",2021-04-13,"GA",2701819,5.694,2362643,5.887,637765,180300,98800,0,916865,33.935,6.746,105300,0,25200,130500,105300,0,25200,130500,4.83,743544,361354,382190,27.52,81.096,6.715,10858,0.402,1.482,5819,5039,184403,6.825,-3.938,8.984,552449,191095,361354,20.447,7.073,23.383,8.088,5819,5039,0.215,0.187,169507,14896,6.274,0.551,7.174,0.63,1.065,-4.276,2.708,0.081,17.931,18.476,22.232,7.021,2021-05-07,2021-06-12,2021-07-19,2022-03-11,2022-12-20,2023-09-30,2022-01-04,2022-09-01,2023-04-29
"RI",2021-04-13,"RI",319914,0.674,270788,0.675,69095,21300,10200,0,100595,31.444,0.74,9360,0,2400,11760,18720,0,2400,21120,6.602,84470,34492,49978,26.404,83.97,0.763,2400,0.75,2.924,2265,135,15086,4.716,3.449,0.735,59481,24989,34492,18.593,7.811,21.966,9.228,2265,135,0.708,0.042,14331,755,4.48,0.236,5.292,0.279,3.959,7.841,0.543,-41.654,13.205,9.792,11.149,18.187,2021-05-07,2021-06-12,2021-07-19,2022-03-11,2022-12-20,2023-09-30,2022-01-04,2022-09-01,2023-04-29
"MD",2021-04-13,"MD",6779888,14.288,5695623,14.193,1154715,452500,179300,0,1786515,26.35,13.144,157950,0,43200,201150,157950,0,43200,201150,2.967,1468932,598440,870492,21.666,82.223,13.265,49357,0.728,3.477,45736,3621,274206,4.044,-0.363,13.359,1033686,435246,598440,15.246,6.42,18.149,7.642,45736,3621,0.675,0.053,232596,41610,3.431,0.614,4.084,0.731,4.629,5.271,0.839,-23.309,-7.16,-8.007,-8.859,-2.86,2021-05-07,2021-06-12,2021-07-19,2022-03-11,2022-12-20,2023-09-30,2022-01-04,2022-09-01,2023-04-29
"MC",2021-04-13,"MC",1511251,3.185,1237479,3.084,260465,100800,37700,0,398965,26.4,2.935,31590,0,8300,39890,31590,0,8300,39890,2.64,287216,88384,198832,19.005,71.99,2.594,1603,0.106,0.561,1593,10,24543,1.624,-7.782,1.196,187800,99416,88384,12.427,6.578,15.176,8.034,1593,10,0.105,0.001,15963,8580,1.056,0.568,1.29,0.693,0.855,-9.64,0.01,-4.113,-18.556,-7.849,-25.711,-0.469,2021-05-07,2021-06-12,2021-07-19,2022-03-11,2022-12-20,2023-09-30,2022-01-04,2022-09-01,2023-04-29
"NC",2021-04-13,"NC",661197,1.393,552935,1.378,130605,44100,20100,0,194805,29.462,1.433,17550,0,4700,22250,17550,0,4700,22250,3.365,161038,63554,97484,24.356,82.666,1.454,3310,0.501,2.099,2886,424,26847,4.06,-26.121,1.308,112296,48742,63554,16.984,7.372,20.309,8.815,2886,424,0.436,0.064,21271,5576,3.217,0.843,3.847,1.008,2.638,-23.096,0.878,-35.76,4.379,2.872,1.53,11.545,2021-05-07,2021-06-12,2021-07-19,2022-03-11,2022-12-20,2023-09-30,2022-01-04,2022-09-01,2023-04-29
"PV",2021-04-13,"PV",2220504,4.68,1898123,4.73,454950,148200,70900,0,674050,30.356,4.959,70200,0,18000,88200,140400,0,18000,158400,7.134,547803,261979,285824,24.67,81.27,4.947,11986,0.54,2.237,3995,7991,106241,4.785,-35.551,5.176,404891,142912,261979,18.234,6.436,21.331,7.529,3995,7991,0.18,0.36,79459,26782,3.578,1.206,4.186,1.411,0.997,-41.341,5.923,-8.861,5.705,5.962,9.003,-2.618,2021-05-07,2021-06-12,2021-07-19,2022-03-11,2022-12-20,2023-09-30,2022-01-04,2022-09-01,2023-04-29
"CE",2021-04-13,"CE",84202,0.177,66158,0.165,10170,5800,1600,0,17570,20.866,0.129,1170,0,300,1470,1170,0,300,1470,1.746,16211,8921,7290,19.253,92.265,0.146,412,0.489,2.608,409,3,2398,2.848,-24.662,0.117,12566,3645,8921,14.924,4.329,18.994,5.51,409,3,0.486,0.004,2388,10,2.836,0.012,3.61,0.015,3.364,-24.764,0.082,11.111,-17.514,-27.119,-10.784,-34.498,2021-05-07,2021-06-12,2021-07-19,2022-03-11,2022-12-20,2023-09-30,2022-01-04,2022-09-01,2023-04-29
"ML",2021-04-13,"ML",87076,0.184,66178,0.165,10170,5800,1200,0,17170,19.718,0.126,1170,0,0,1170,1170,0,0,1170,1.344,14206,6778,7428,16.314,82.737,0.128,516,0.593,3.769,233,283,2622,3.011,5.344,0.128,10492,3714,6778,12.049,4.265,15.854,5.612,233,283,0.268,0.325,1399,1223,1.607,1.405,2.114,1.848,2.271,-5.981,8.248,22.178,-30.435,-31.522,-27.971,-35.467,2021-05-07,2021-06-12,2021-07-19,2022-03-11,2022-12-20,2023-09-30,2022-01-04,2022-09-01,2023-04-29
"FFAA",2021-04-13,"FFAA",NA,NA,NA,NA,19500,66100,0,0,85600,NA,0.63,0,0,0,0,0,0,0,0,NA,68826,58190,10636,NA,80.404,0.622,350,NA,0.511,357,-7,14376,NA,-21.145,0.7,63508,5318,58190,NA,NA,NA,NA,357,-7,NA,NA,14085,291,NA,NA,NA,NA,0.565,-21.335,-0.131,-10.736,NA,NA,NA,NA,2021-05-07,2021-06-12,2021-07-19,2022-03-11,2022-12-20,2023-09-30,2022-01-04,2022-09-01,2023-04-29
"ES",2021-04-13,"ES",47450795,100,40129822,100,8954205,3265100,1372500,0,13591805,28.644,100,1236690,32900,328500,1598090,1320930,32900,328500,1682330,3.545,11073657,4801475,6272182,23.337,81.473,100,288660,0.608,2.676,261006,27654,2052656,4.326,0.556,100,7937566,3136091,4801475,16.728,6.609,19.78,7.815,261006,27654,0.55,0.058,1818856,233800,3.833,0.493,4.532,0.583,3.4,1.858,0.89,-8.54,0,0,0,0,2021-05-07,2021-06-12,2021-07-19,2022-03-11,2022-12-20,2023-09-30,2022-01-04,2022-09-01,2023-04-29
